epoch,gpucomputetime_ms
0,8.074463844299316
0,2.88319993019104
0,2.8409600257873535
0,2.631455898284912
0,3.225759983062744
0,4.103839874267578
0,2.397887945175171
0,7.334112167358398
0,3.018079996109009
0,2.6948800086975098
0,2.6501119136810303
0,3.2271358966827393
0,2.626688003540039
0,2.6811840534210205
0,2.8507840633392334
0,2.752671957015991
0,3.799776077270508
0,5.16867208480835
0,3.0281920433044434
0,3.5767359733581543
0,2.8226239681243896
0,2.6086719036102295
0,2.7323520183563232
0,2.991647958755493
0,3.635456085205078
0,2.801919937133789
0,2.9343039989471436
0,2.744447946548462
0,4.252096176147461
0,2.8875839710235596
0,2.9302399158477783
0,2.87990403175354
0,2.8589439392089844
0,6.205567836761475
0,3.296096086502075
0,2.699039936065674
0,2.7439680099487305
0,2.949984073638916
0,2.6619200706481934
0,2.8353281021118164
0,2.940095901489258
0,2.7286078929901123
0,2.379744052886963
0,3.3558719158172607
0,2.714495897293091
0,2.684256076812744
0,2.820319890975952
0,2.6784000396728516
0,2.931839942932129
0,2.941567897796631
0,2.8877439498901367
0,2.3349759578704834
0,6.307680130004883
0,3.306368112564087
0,3.5499520301818848
0,2.9231679439544678
0,2.9445760250091553
0,2.9565439224243164
0,3.006175994873047
0,3.0836479663848877
0,2.4412479400634766
0,2.7565760612487793
0,2.7425920963287354
0,2.9844160079956055
0,3.741472005844116
0,3.027616024017334
0,2.806015968322754
0,2.765984058380127
0,2.7735040187835693
0,2.8107199668884277
0,2.925407886505127
0,2.882591962814331
0,2.7816638946533203
0,3.042912006378174
0,8.378239631652832
0,2.969856023788452
0,2.9152960777282715
0,2.692064046859741
0,2.8192639350891113
0,2.8645119667053223
0,2.7380480766296387
0,2.7647359371185303
0,2.669248104095459
0,4.279168128967285
0,11.57372760772705
0,2.7864320278167725
0,2.977663993835449
0,2.862368106842041
0,2.916032075881958
0,2.938688039779663
0,3.0096960067749023
0,2.807231903076172
0,3.296544075012207
0,12.05951976776123
0,10.10863971710205
0,2.9671359062194824
0,2.779007911682129
0,2.8049280643463135
0,6.454624176025391
0,2.6612160205841064
0,2.7636799812316895
0,8.446528434753418
0,2.75545597076416
0,2.8523519039154053
0,8.669695854187012
0,4.940447807312012
0,3.2851200103759766
0,10.066271781921387
0,7.562528133392334
0,5.06550407409668
0,2.738784074783325
0,2.7847681045532227
0,2.647871971130371
0,2.73852801322937
0,2.9200000762939453
0,2.814687967300415
0,3.357759952545166
0,2.501471996307373
0,2.5115840435028076
0,2.514784097671509
0,2.969599962234497
0,3.230272054672241
0,9.603263854980469
0,2.8534719944000244
0,5.565279960632324
0,2.8272640705108643
0,2.9415359497070312
0,2.6344640254974365
0,2.317888021469116
0,2.891551971435547
0,2.685375928878784
0,9.296256065368652
0,4.403200149536133
0,2.786463975906372
0,2.8708159923553467
0,2.9617600440979004
0,2.65830397605896
0,2.736704111099243
0,2.292128086090088
0,3.1861441135406494
0,2.7438080310821533
0,3.1679999828338623
0,3.4343678951263428
0,2.714911937713623
0,2.705888032913208
0,2.8092479705810547
0,3.0577919483184814
0,2.6666879653930664
0,2.7820799350738525
0,2.8144960403442383
0,2.799839973449707
0,2.871040105819702
0,2.7828478813171387
0,2.7110400199890137
0,2.45686411857605
0,2.968672037124634
0,3.2984960079193115
0,2.8578879833221436
0,2.3218560218811035
0,2.3533120155334473
0,2.6749119758605957
0,3.099776029586792
0,3.4185280799865723
0,2.9076480865478516
0,2.5491199493408203
0,3.1112959384918213
0,2.7569921016693115
0,3.0037119388580322
0,2.87827205657959
0,2.834496021270752
0,3.1885440349578857
0,3.3917760848999023
0,2.8790080547332764
0,2.6870079040527344
0,3.0724480152130127
0,2.754688024520874
0,2.6722240447998047
0,2.913248062133789
0,2.9179840087890625
0,2.698848009109497
0,3.15449595451355
0,2.5449600219726562
0,2.9372479915618896
0,2.4171199798583984
0,2.9072320461273193
0,2.669343948364258
0,3.760416030883789
0,2.782144069671631
0,2.9270079135894775
0,3.1054720878601074
0,2.2809600830078125
0,3.048703908920288
0,8.053407669067383
0,2.7302401065826416
0,2.7300479412078857
0,2.646912097930908
0,2.7056000232696533
0,2.9267520904541016
0,6.339327812194824
0,2.9317760467529297
0,2.940095901489258
0,8.989376068115234
0,8.44166374206543
0,9.793312072753906
0,8.640192031860352
0,11.87014389038086
0,7.115583896636963
0,9.193632125854492
0,4.486464023590088
0,15.015168190002441
0,8.461440086364746
0,5.214591979980469
0,2.716032028198242
0,6.059040069580078
0,5.766111850738525
0,3.9505279064178467
0,6.13318395614624
0,5.514016151428223
0,9.496095657348633
0,2.9766080379486084
0,3.194495916366577
0,2.4026880264282227
0,8.61241626739502
0,2.749567985534668
0,3.0486080646514893
0,2.901695966720581
0,3.085599899291992
0,2.305759906768799
0,2.7813119888305664
0,2.7814719676971436
0,2.8025600910186768
0,2.7602241039276123
0,2.7247040271759033
0,2.8873279094696045
0,2.536191940307617
1,2.999936103820801
1,2.7838399410247803
1,2.617311954498291
1,5.473184108734131
1,3.380000114440918
1,2.918623924255371
1,2.7019519805908203
1,2.985568046569824
1,2.781536102294922
1,2.3402559757232666
1,3.523776054382324
1,2.779871940612793
1,3.0529279708862305
1,2.8592000007629395
1,2.633791923522949
1,2.950432062149048
1,2.7942399978637695
1,9.186271667480469
1,5.372416019439697
1,6.102880001068115
1,2.7145919799804688
1,2.713536024093628
1,2.6922879219055176
1,10.002655982971191
1,3.8209919929504395
1,3.207360029220581
1,3.701184034347534
1,4.887328147888184
1,3.3265600204467773
1,3.01363205909729
1,2.9351680278778076
1,2.715264081954956
1,2.691744089126587
1,2.4874560832977295
1,3.1847360134124756
1,3.005728006362915
1,2.647167921066284
1,2.96016001701355
1,8.357536315917969
1,2.604383945465088
1,5.994751930236816
1,3.061824083328247
1,3.358112096786499
1,2.780224084854126
1,2.8559041023254395
1,2.745759963989258
1,2.9919679164886475
1,3.2447359561920166
1,2.4212160110473633
1,3.0961599349975586
1,6.114367961883545
1,2.854559898376465
1,3.3197760581970215
1,2.952575922012329
1,2.8440001010894775
1,4.202079772949219
1,3.3491199016571045
1,2.2201919555664062
1,2.7804160118103027
1,7.3955841064453125
1,2.8392319679260254
1,2.8311679363250732
1,2.6061758995056152
1,2.7992959022521973
1,2.875839948654175
1,3.056544065475464
1,3.0648961067199707
1,3.1605119705200195
1,2.861855983734131
1,2.941728115081787
1,3.2653119564056396
1,2.791680097579956
1,2.5624959468841553
1,8.340576171875
1,7.433536052703857
1,4.031167984008789
1,3.3584320545196533
1,6.442560195922852
1,2.7664639949798584
1,2.713632106781006
1,3.205728054046631
1,2.681119918823242
1,3.1443519592285156
1,2.79420804977417
1,5.728544235229492
1,6.032544136047363
1,7.052512168884277
1,3.019615888595581
1,5.5932159423828125
1,3.122431993484497
1,2.9025280475616455
1,4.681759834289551
1,2.9669759273529053
1,2.937567949295044
1,3.301664113998413
1,2.866015911102295
1,2.7659199237823486
1,3.261823892593384
1,2.733952045440674
1,2.9004158973693848
1,3.1201601028442383
1,2.915872097015381
1,2.30185604095459
1,3.6512959003448486
1,2.6055679321289062
1,2.2761919498443604
1,2.605087995529175
1,4.2599358558654785
1,2.697216033935547
1,2.9684159755706787
1,3.0463359355926514
1,12.782591819763184
1,3.446239948272705
1,3.708735942840576
1,5.02620792388916
1,4.0759358406066895
1,2.598304033279419
1,2.5264320373535156
1,2.468224048614502
1,2.5793919563293457
1,3.438015937805176
1,2.7442879676818848
1,2.8012800216674805
1,2.9110400676727295
1,3.3989760875701904
1,2.441375970840454
1,3.220288038253784
1,2.88700795173645
1,2.794975996017456
1,3.703968048095703
1,2.811583995819092
1,2.814079999923706
1,2.992032051086426
1,2.985856056213379
1,2.8876800537109375
1,3.087104082107544
1,6.979167938232422
1,3.18176007270813
1,2.750432014465332
1,2.439455986022949
1,2.5293760299682617
1,9.219072341918945
1,2.744863986968994
1,2.8431360721588135
1,2.7932798862457275
1,8.594016075134277
1,2.7972800731658936
1,3.0032639503479004
1,2.7148799896240234
1,2.7363839149475098
1,2.9061760902404785
